ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,CODIGO_CARGO,DESCRICAO_CARGO,NOME_CANDIDATO,NUMERO_CANDIDATO,NUMERO_PARTIDO,SIGLA_PARTIDO
2014,1,MG,MG,6,DEPUTADO FEDERAL,NADIR GRACIANO BRANDÃO,1280,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA APARECIDA MENEZES VIEIRA,6569,65,PC do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADRIANO MATEUS FERREIRA,4067,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LOURIVAL DE SOUSA GONÇALVES,5055,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,NORMA MARIA LEÃO,4039,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALEXANDRE KALIL,4013,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ÉVELIN LUCÍLIA DA PIEDADE,1278,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANGELA MARIA DA SILVA,2852,28,PRTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,STEFANO AGUIAR DOS SANTOS,4044,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALEXANDRE GOMES FERREIRA,3670,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,RUY MOREIRA DE CARVALHO FILHO,4009,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,GERALDO THADEU PEDREIRA DOS SANTOS,5540,55,PSD
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROGÉRIO ALCÂNTARA DE MELO,3634,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUCIANO FARIAS DA SILVA,1960,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA DE FATIMA COSTA,1924,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROBERTO ANTÔNIO VERÔNICA,1602,16,PSTU
2014,1,MG,MG,6,DEPUTADO FEDERAL,HUENDER FRANCO DIAS,1633,16,PSTU
2014,1,MG,MG,6,DEPUTADO FEDERAL,GILBERTO ADENIÊ CUNHA,1606,16,PSTU
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURILO DE CERQUEIRA MARINHO,5012,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ESCARLET ORRANA TEIXEIRA RIBEIRO,1403,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,HELIOMARA MARQUES RAMOS,1404,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCO ANTÔNIO VILAS BOAS,3340,33,PMN
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA DE LOURDES RIBEIRO,1402,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ORLANDO RODRIGUES MONTEIRO,7034,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,SANDRO GONÇALVES DE OLIVEIRA,7098,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALESSANDRA ELIAS MACHADO,1707,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCELO MACHADO BORGES,2550,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,ABDIAS BRAZ FERNANDES,2340,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALEXANDRE GONÇALVES QUARESMA,4355,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANTÔNIO CARLOS RIBEIRO LEITE,4393,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,MANOEL BISPO DOS SANTOS,4380,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUIZ GONZAGA RIBEIRO,1231,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIO LUCIO HERINGER,1234,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,OVÍDIO DANIEL DE SOUZA,1277,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,RIVADAVIA VIEIRA DE LIMA,1221,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADEIR BATISTA PEREIRA,9020,90,PROS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALVARO DE ARAUJO LOBO,5020,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOICE DOS SANTOS MANGABEIRA,4587,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,BRUNA FELIPE DE MELO,4524,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOAQUIM DE OLIVEIRA SA FILHO,7030,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,WALTER DA ROCHA TOSTA,5567,55,PSD
2014,1,MG,MG,6,DEPUTADO FEDERAL,AELTON JOSÉ DE FREITAS,2222,22,PR
2014,1,MG,MG,6,DEPUTADO FEDERAL,BERNARDO DE VASCONCELLOS MOREIRA,2280,22,PR
2014,1,MG,MG,6,DEPUTADO FEDERAL,EVANDRO MIZAEL DA SILVA,2212,22,PR
2014,1,MG,MG,6,DEPUTADO FEDERAL,HELVECIO ANTONIO DE BRITO,7036,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROSANE ALVES DA SILVA,1235,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCIO ANTONIO DE OLIVEIRA,7018,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCOS ANTONIO CRISPIM,7056,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA PEREIRA DOS REIS,7033,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANGELA MAIRINK DE SOUZA PEREIRA,1002,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,GERALDO SEBASTIÃO MAGELA DIAS,4008,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,CROVYMARA ELIAS BATALHA,1578,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,FERNANDO ANTONIO CARVALHO FRANCO,1045,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE ROBSON BATISTA DE OLIVEIRA,7049,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,VITOR PENIDO DE BARROS,2526,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,WIRIS CARLOS LOPES,3132,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ILDEU MARCOS DE MENEZES,7022,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,PRICILA PAULINO FERNANDES,7025,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,CARLOS FREDERICO MARCELO DA CUNHA CAVALCANTI,2022,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE CARLOS FERREIRA,1921,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,SANDRA DE SOUZA CRUZ,3650,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROVILSON DE ASSIS PIMENTEL,5413,54,PPL
2014,1,MG,MG,6,DEPUTADO FEDERAL,GUSTAVO CESAR ALKIMIN LOPES DE OLIVEIRA,4080,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARDELENE CEZAR RODRIGUES DE JESUS,4005,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUCIMARDEN RODRIGUES DE MORAIS,1346,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,SANDRA ELANE ROCHA,4415,44,PRP
2014,1,MG,MG,6,DEPUTADO FEDERAL,ELBE FIGUEIREDO BRANDÃO SANTIAGO,4530,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,DIVA DOMINGOS DA SILVA,1711,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANDERSON ADAUTO PEREIRA,1015,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MOACIR PEREIRA COIMBRA,2000,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,SILVANA APARECIDA ELIAS,2067,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCELO RODRIGUES DOS SANTOS,3635,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,WELTON LUIZ DE MELO,3636,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,JESSICA LEITE NICOLAI,2132,21,PCB
2014,1,MG,MG,6,DEPUTADO FEDERAL,RICHARD DE GODOY GUIMARÃES,2325,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,EUCLIDES RODRIGUES DOS SANTOS,5150,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,HENRIQUE BARRETO DOS SANTOS,4099,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA SOCORRO SANTOS SILVA,1113,11,PP
2014,1,MG,MG,6,DEPUTADO FEDERAL,EDSON PAULO COSTA,5159,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAÍRA DOS SANTOS CARLOS,1520,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCELO GUILHERME DE ARO FERREIRA,3133,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,NANCI JUSSARA MARQUES BARBOSA,4404,44,PRP
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALVARO CESAR CAROLINO,1301,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ÍTALO HENRIQUE CASTELO BRANCO MUNIZ,2545,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,FABIANO COSTA DINIZ,7747,77,SD
2014,1,MG,MG,6,DEPUTADO FEDERAL,DANIEL GOMES SIMIÃO,4399,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,PAULO SERGIO DO VALLE NOGUEIRA,2356,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,CAIO NARCIO RODRIGUES DA SILVEIRA,4520,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,HERBERT AUGUSTO DA SILVA,1236,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,SILVIO CESAR CAMARGO DE OLIVEIRA,1978,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,RENILSON ALVES SILVA,2767,27,PSDC
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE NORMANDIA FILHO,4422,44,PRP
2014,1,MG,MG,6,DEPUTADO FEDERAL,CLAUDIA FERNANDES DOS SANTOS,1927,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,VALERIA GOMES DOS SANTOS,1457,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,EROS FERREIRA BIONDINI,1433,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,EVANILDA GOMES DE PAIVA,3339,33,PMN
2014,1,MG,MG,6,DEPUTADO FEDERAL,GILBERTO SILVA,3366,33,PMN
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE CARLOS DA SILVA ROSA,1401,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURO JORGE DE PAULA BOMFIM,3300,33,PMN
2014,1,MG,MG,6,DEPUTADO FEDERAL,MOAMED RACHID GARIFF NOLETO DE QUEIROZ,1233,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MANOEL FERREIRA DA SILVA,2855,28,PRTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE NOEL TERRA,1949,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,ARIOVALDO DE MELO FILHO,7080,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,LEONARDO NASCIMENTO,2500,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSÉ GAUDÊNCIO ROCHA DA CUNHA JÚNIOR,3686,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUZIA REGINA DE OLIVEIRA DOMINGUES,4328,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,RANDOLFO JOSÉ BARBOSA,4322,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,VICENTE DOS REIS MARINHO,4353,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROGERIO GONÇALVES DE JESUS,1353,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ELISETE INÁCIO DOS SANTOS,1207,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,LAERCIO LETRO RIBEIRO,1212,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,SEBASTIAO DOMINGOS NETO,1214,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURO FERNANDES LOPES DE LIMA E SOUSA,1201,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,RAFAEL RIBEIRO TEIXEIRA,1250,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROBÉSIO ZEFERINO ROCHA,1213,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADEMIR CAMILO PRATES RODRIGUES,9010,90,PROS
2014,1,MG,MG,6,DEPUTADO FEDERAL,TEREZINHA GUNDIM BIAGI,4546,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,DALMO DE ASSIS PEREIRA,4544,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURO CESAR ALVES DE SOUSA,7734,77,SD
2014,1,MG,MG,6,DEPUTADO FEDERAL,CEZAR BATISTA DE OLIVEIRA,7700,77,SD
2014,1,MG,MG,6,DEPUTADO FEDERAL,CARLOS HENRIQUE FERRARA FERNANDES,7060,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,CIRO WELINGTON DE CAMPOS,7097,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,EDSON GONCALVES SOARES,7089,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ELISEU LOURENÇO DA SILVA,7045,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE RENATO DE CASTRO,7017,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCIO DA SILVA,7024,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARLUCE RODRIGUES PEREIRA DE PAIVA,7066,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,PAULO HENRIQUE PAULINO E SILVA,7005,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,RODRIGO MIRANDA MENDES,7006,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALFREDO DA SILVA RAMALHO,1020,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,SONIA FERREIRA DE AMORIM TERRA,4035,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,FRANCISCO DE ASSIS MACIEL,1366,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,EDNA FERREIRA DE SALES OLIVEIRA,5480,54,PPL
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE MARCIO GONÇALVES,1356,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,HELIO PEREIRA LEITAO,1953,19,PTN
2014,1,MG,MG,6,DEPUTADO FEDERAL,WEDER DE OLIVEIRA MATTOS,7044,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADELMO PADILHA DE MIRANDA,4488,44,PRP
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALESSANDRA VIEIRA JORGE,3104,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIZA PEREIRA DA SILVA,3117,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANA GERALDA DO NASCIMENTO BISPO,4420,44,PRP
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCOS TOLENTINO DA SILVA,5151,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,RICARDO FERNANDO PEDROSA,5123,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,SÉRGIO LUCIO DE ALMEIDA,4010,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,DACI CLEIA ALVES DE OLIVEIRA,1242,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,NILO SÉRGIO DE MENEZES MACEDO,1388,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALZELANE DE ARAUJO SILVAS,1041,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANTONIO JOSÉ DA SILVA,3656,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,CLAUDIO ALFREDO DE LIMA NAVES,3678,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCOS MOURA FRANCO,3609,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,CELESTE ALFREDO FERNANDES,4022,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,VAGNER ALVES CLEMENTE,4041,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LINDOMAR GOMES DA SILVA,1313,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALDENI DE SOUZA GUERRA RAMOS,1267,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,DANIEL FRAGA ALPES,1790,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOAO CARLOS BEREGENO JUNIOR,1740,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAGNOLIA RODRIGUES DE SOUZA,1712,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALEXANDRE RAIMUNDO BARROS LIMA,1744,17,PSL
2014,1,MG,MG,6,DEPUTADO FEDERAL,DEYSE KELLY RODRIGUES DA COSTA,5580,55,PSD
2014,1,MG,MG,6,DEPUTADO FEDERAL,JEFFERSON RODRIGUES FARIA,1299,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,FRANCISCO DONATO GALO,2013,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,HELENICE CUNHA DE LIMA,2077,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROBERTO DE QUEIROZ GONTIJO,3699,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE LEONARDO COSTA MONTEIRO,1363,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,RODRIGO CAMPOS CHAGAS,1310,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,REGINA MARIA CIOFFI BATAGINI,2345,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,PATRICIA MARIA COUTINHO NESSIM,5118,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,THIAGO FERREIRA CAMARGOS,2121,21,PCB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ROBERTO CARLOS MUNIZ,7020,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ODAIR JOSE DA CUNHA,1307,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA MARGARIDA MARTINS SALOMÃO,1314,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,BONIFÁCIO JOSÉ TAMM DE ANDRADA,4566,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,EDMAR LUIZ XAVIER NETO,5110,51,PEN
2014,1,MG,MG,6,DEPUTADO FEDERAL,EDUARDO DE SOUZA MAIA,7008,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,NILMÁRIO DE MIRANDA,1331,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA RIBEIRO DE ANDRADA E OLIVEIRA FIGUEIREDO,4043,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,CARLOS DO CARMO ANDRADE MELLES,2555,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,RENATO BARBOSA DE ANDRADE,1100,11,PP
2014,1,MG,MG,6,DEPUTADO FEDERAL,VALTER PEREIRA DE OLIVEIRA,1215,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,NIVALDO LAGARES PINTO,1222,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUCIANA VAZ VENÂNCIO,5421,54,PPL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANTONIO OLIBONI,2020,20,PSC
2014,1,MG,MG,6,DEPUTADO FEDERAL,IZABELLA LOURENÇA AMORIM ROMUALDO,1610,16,PSTU
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA DA CONSOLAÇÃO ROCHA,5050,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANTONIO FERREIRA PINTO,1305,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,GILBERTO BERNAL JUNIOR,3335,33,PMN
2014,1,MG,MG,6,DEPUTADO FEDERAL,JORCELINO CARDOSO SOARES,1422,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURA MARIA DA SILVA FOUREAUX MACEDO,1456,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,RICARDO ASSUNÇÃO,1414,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,CELIA MARIA BENEVIDES CORDEIRO,7727,77,SD
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURO LUCIO DA SILVA,2840,28,PRTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUCAS GOMES ARCANJO,2868,28,PRTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANTÔNIO PINHEIRO JÚNIOR,1122,11,PP
2014,1,MG,MG,6,DEPUTADO FEDERAL,PRISCILA BATISTA DE MEDEIROS,4525,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ZENILDA PEREIRA DE ALMEIDA MARCHEZINE,2501,25,DEM
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSÉ ANTONIO PRATES,3123,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ÉRICO DE MORAES COLEN,5000,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,RAILDA FERNANDEZ COSTA,2388,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,FABIO ANTÔNIO DA SILVA,2312,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,RAIMUNDO BATISTA DA SILVA,2324,23,PPS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADRIANA ASSIS MARQUES,4326,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,CRISTIAN RANGEL MARINHO,4370,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,RENATO GOMES,4333,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,RÔMULO VICTOR PINHEIRO VENEROSO,4344,43,PV
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSIAS DE AGUIAR RIBEIRO,1245,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,RICARDO SARAIVA DIAS,1206,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,SILVIO JOSE DA COSTA,1202,12,PDT
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARCIO TEIXEIRA NOBRE,2700,27,PSDC
2014,1,MG,MG,6,DEPUTADO FEDERAL,MAURO DE OLIVEIRA,7082,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,ADELMO CARNEIRO LEAO,1350,13,PT
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALEXANDRE DE MORAIS MARQUES,1519,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,WALKYRIA DE PAULA,4554,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,NEUSA ALVES BATISTA,7709,77,SD
2014,1,MG,MG,6,DEPUTADO FEDERAL,THAIS RIBEIRO,2288,22,PR
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALESSANDRA MOREIRA DA COSTA,7094,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MADALENA DE FATIMA GUALBERTO FARIA,7059,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA LUIZA MOTA SILVA,7029,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARILIA RIBEIRO SIMIM,7047,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,MURILO DE PAIVA,7041,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,REGINA CARMEM FERNANDES DOS SANTOS,7042,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,RENATA APARECIDA DE OLIVEIRA VIEIRA,7055,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,BRUNO BORGES MAGELLA,1566,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,PAULA CAMARGOS PINHEIRO,4523,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,OSWALDO BENTO PEREIRA SANCHES,1420,14,PTB
2014,1,MG,MG,6,DEPUTADO FEDERAL,TEREZA CRISTINA DE ALMEIDA FREITAS,7026,70,PT do B
2014,1,MG,MG,6,DEPUTADO FEDERAL,RODRIGO OTAVIO SOARES PACHECO,1515,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUIZ FERNANDO RAMOS FARIA,1145,11,PP
2014,1,MG,MG,6,DEPUTADO FEDERAL,RONALDO RESENDE RIBEIRO,1001,10,PRB
2014,1,MG,MG,6,DEPUTADO FEDERAL,SILAS BRASILEIRO,1570,15,PMDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALCINDOR RIBEIRO DAMASCENO,3103,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANDRESSA AGUILAR FREIRE,3111,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,KENNYA CRISTINA MACHADO DE ARAUJO,3116,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,WILLIAM SOARES DA SILVA,3171,31,PHS
2014,1,MG,MG,6,DEPUTADO FEDERAL,ALBERTO CARLOS GOMES TAMEIRÃO,4025,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,LUIZ OTAVIO DA TRINDADE,5053,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,ÂNGELO AMARO DA SILVA,5070,50,PSOL
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA APARECIDA DE OLIVEIRA EULALIO,3618,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,ABNER DE NER DINO PEDRA,4501,45,PSDB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ANGELA MARIA CARDOSO FARIAS,3630,36,PTC
2014,1,MG,MG,6,DEPUTADO FEDERAL,TILDEN JOSÉ SANTIAGO,4004,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,EUCLESIO MARTINS PROCOPIO,4085,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,JOSE ANASTACIO DE CARVALHO SILVA FILHO,4088,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,ELZI BARBOSA DA SILVA,4007,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA APARECIDA DE OLIVEIRA SOUZA,4070,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,MARIA DA CONCEIÇÃO SOARES LEAL FIGUEIREDO,4006,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,RODRIGO COSTA ARAUJO,4089,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,WANDER GUIMARÃES DAMACENO,4056,40,PSB
2014,1,MG,MG,6,DEPUTADO FEDERAL,CARLA CRISTINA CARVALHO SANTOS,5520,55,PSD
